Reptér neve,Település,Ország,Azonosító,Szélesség,Hosszúság
Lemhi County Airport,Salmon,United States,SMN,45.12379837,-113.8809967
Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH,37.62409973,-118.8379974
Friday Harbor Airport,Friday Harbor,United States,FRD,48.52199936,-123.0240021
Orcas Island Airport,Eastsound,United States,ESD,48.70819855,-122.9100037
Astoria Regional Airport,Astoria,United States,AST,46.15800095,-123.8789978
Newport Municipal Airport,Newport,United States,ONP,44.580399,-124.057999
Emmonak Airport,Emmonak,United States,EMK,62.78609848,-164.4909973
Unalakleet Airport,Unalakleet,United States,UNK,63.88840103,-160.798996
Ugnu-Kuparuk Airport,Kuparuk,United States,UUK,70.33080292,-149.5980072
Shageluk Airport,Shageluk,United States,SHX,62.69229889,-159.5690002
Chuathbaluk Airport,Chuathbaluk,United States,CHU,61.579102,-159.216003
Nuiqsut Airport,Nuiqsut,United States,NUI,70.20999908,-151.0059967
Eek Airport,Eek,United States,EEK,60.21367264,-162.0438843
Kasigluk Airport,Kasigluk,United States,KUK,60.87440109,-162.5240021
Kwethluk Airport,Kwethluk,United States,KWT,60.79029846,-161.4440002
Kwigillingok Airport,Kwigillingok,United States,KWK,59.876499,-163.169005
Marshall Don Hunter Sr Airport,Marshall,United States,MLL,61.86429977,-162.026001
Russian Mission Airport,Russian Mission,United States,RSH,61.77888489,-161.319458
Koliganek Airport,Koliganek,United States,KGK,59.72660065,-157.2590027
Manokotak Airport,Manokotak,United States,KMO,58.99020004,-159.0500031
Chalkyitsik Airport,Chalkyitsik,United States,CIK,66.64499664,-143.7400055
Eagle Airport,Eagle,United States,EAA,64.77639771,-141.151001
Hughes Airport,Hughes,United States,HUS,66.04109955,-154.2630005
Huslia Airport,Huslia,United States,HSL,65.69789886,-156.3509979
Nulato Airport,Nulato,United States,NUL,64.729301,-158.074005
Venetie Airport,Venetie,United States,VEE,67.00869751,-146.3659973
Beaver Airport,Beaver,United States,WBQ,66.36219788,-147.4069977
Central Airport,Central,United States,CEM,65.57379913,-144.7830048
Shungnak Airport,Shungnak,United States,SHG,66.88809967,-157.1620026
Inyokern Airport,Inyokern,United States,IYK,35.65879822,-117.8300018
Visalia Municipal Airport,Visalia,United States,VIS,36.31869888,-119.3929977
Merced Regional Macready Field,Merced,United States,MCE,37.28469849,-120.5139999
Laguna de Los Patos International Airport,Colonia,Uruguay,CYR,-34.45640182,-57.77059937
Amarais Airport,Campinas,Brazil,CPQ,-22.85919952,-47.10820007
Phoenix Goodyear Airport,Goodyear,United States,GYR,33.42250061,-112.3759995
Toowoomba Airport,Toowoomba,Australia,TWB,-27.542801,151.916
Ballera Airport,Ballera,Australia,BBL,-27.405633,141.809458
Arkalyk North Airport,Arkalyk,Kazakhstan,AYK,50.3185997,66.95279694
Angoon Seaplane Base,Angoon,United States,AGN,57.503601,-134.585007
Elfin Cove Seaplane Base,Elfin Cove,United States,ELV,58.19520187,-136.3470001
Funter Bay Seaplane Base,Funter Bay,United States,FNR,58.25439835,-134.897995
Hoonah Airport,Hoonah,United States,HNH,58.0961,-135.410111
Metlakatla Seaplane Base,Metakatla,United States,MTM,55.131001,-131.578003
Hydaburg Seaplane Base,Hydaburg,United States,HYG,55.20629883,-132.8280029
Egegik Airport,Egegik,United States,EGX,58.1855011,-157.375
Perryville Airport,Perryville,United States,KPV,55.905998,-159.162993
Pilot Point Airport,Pilot Point,United States,PIP,57.58039856,-157.5720062
South Naknek Nr 2 Airport,South Naknek,United States,WSN,58.70339966,-157.0079956
Akhiok Airport,Akhiok,United States,AKK,56.93870163,-154.1829987
Karluk Airport,Karluk,United States,KYK,57.56710052,-154.4499969
Larsen Bay Airport,Larsen Bay,United States,KLN,57.53509903,-153.9779968
Ambler Airport,Ambler,United States,ABL,67.1063,-157.856989
Buckland Airport,Buckland,United States,BKC,65.9815979,-161.1490021
Bob Baker Memorial Airport,Kiana,United States,IAN,66.97599792,-160.4369965
Kobuk Airport,Kobuk,United States,OBU,66.91230011,-156.8970032
Robert (Bob) Curtis Memorial Airport,Noorvik,United States,ORV,66.81790161,-161.0189972
Selawik Airport,Selawik,United States,WLK,66.60009766,-159.9859924
Brevig Mission Airport,Brevig Mission,United States,KTS,65.33129883,-166.4660034
Elim Airport,Elim,United States,ELI,64.61470032,-162.2720032
Golovin Airport,Golovin,United States,GLV,64.55049896,-163.0070038
Teller Airport,Teller,United States,TLA,65.24040222,-166.3390045
Wales Airport,Wales,United States,WAA,65.622593,-168.095
White Mountain Airport,White Mountain,United States,WMO,64.68920136,-163.4129944
Koyuk Alfred Adams Airport,Koyuk,United States,KKA,64.9394989,-161.154007
St Michael Airport,St. Michael,United States,SMK,63.49010086,-162.1100006
Shaktoolik Airport,Shaktoolik,United States,SKK,64.37110138,-161.223999
Tin City Long Range Radar Station Airport,Tin City,United States,TNC,65.56310272,-167.9219971
Atka Airport,Atka,United States,AKB,52.22029877,-174.2059937
Nikolski Air Station,Nikolski,United States,IKO,52.9416008,-168.848999
Yakataga Airport,Yakataga,United States,CYT,60.080974,-142.494541
Alakanuk Airport,Alakanuk,United States,AUK,62.68004227,-164.6599274
Kipnuk Airport,Kipnuk,United States,KPN,59.93299866,-164.0310059
False Pass Airport,False Pass,United States,KFP,54.84740067,-163.4100037
Nelson Lagoon Airport,Nelson Lagoon,United States,NLG,56.00749969,-161.1600037
Port Moller Airport,Cold Bay,United States,PML,56.00600052,-160.5610046
Klawock Airport,Klawock,United States,KLW,55.57920074,-133.076004
Quinhagak Airport,Quinhagak,United States,KWN,59.7551,-161.845
Kotlik Airport,Kotlik,United States,KOT,63.0306015,-163.5330048
Koyukuk Airport,Koyukuk,United States,KYU,64.87609863,-157.727005
Scammon Bay Airport,Scammon Bay,United States,SCM,61.84529877,-165.5709991
Nondalton Airport,Nondalton,United States,NNL,59.98020172,-154.8390045
Kongiganak Airport,Kongiganak,United States,KKH,59.96080017,-162.8809967
Nikolai Airport,Nikolai,United States,NIB,63.0186,-154.358002
Akiak Airport,Akiak,United States,AKI,60.9029007,-161.2310028
Wainwright Airport,Wainwright,United States,AIN,70.63800049,-159.9949951
Zapala Airport,ZAPALA,Argentina,APZ,-38.975498,-70.113602
Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,RDS,-37.3905983,-68.90419769
Tte. Julio Gallardo Airport,Puerto Natales,Chile,PNT,-51.67150116,-72.52839661
Sierra Grande Airport,Sierra Grande,Argentina,SGV,-41.59170151,-65.33940125
Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,Argentina,IGB,-41.32089996,-69.57489777
Chenega Bay Airport,Chenega,United States,NCN,60.07730103,-147.9920044
Tok Junction Airport,Tok,United States,TKJ,63.32949829,-142.9539948
Circle City /New/ Airport,Circle,United States,IRC,65.830498,-144.076008
Sleetmute Airport,Sleetmute,United States,SLQ,61.70050049,-157.1660004
Minchumina Airport,Lake Minchumina,United States,LMA,63.886002,-152.302002
Manley Hot Springs Airport,Manley Hot Springs,United States,MLY,64.99759674,-150.6439972
Natuashish Airport,Natuashish,Canada,YNP,55.913898,-61.184399
Postville Airport,Postville,Canada,YSO,54.9105,-59.78507
Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,YWB,61.58860016,-71.92939758
Alma Airport,Alma,Canada,YTF,48.50889969,-71.64189911
Havre St Pierre Airport,Havre-Saint-Pierre,Canada,YGV,50.2818985,-63.6114006
Rimouski Airport,Rimouski,Canada,YXK,48.47809982,-68.49690247
Tadoule Lake Airport,Tadoule Lake,Canada,XTL,58.7061,-98.512199
Lac Brochet Airport,Lac Brochet,Canada,XLB,58.61750031,-101.4690018
South Indian Lake Airport,South Indian Lake,Canada,XSI,56.7928009,-98.90720367
Brochet Airport,Brochet,Canada,YBT,57.8894,-101.679001
Little Grand Rapids Airport,Little Grand Rapids,Canada,ZGR,52.04560089,-95.46579742
Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,YCR,54.61059952,-97.76080322
Red Sucker Lake Airport,Red Sucker Lake,Canada,YRS,54.16719818,-93.55719757
Rainbow Lake Airport,Rainbow Lake,Canada,YOP,58.49140167,-119.4079971
Bonnyville Airport,Bonnyville,Canada,YBY,54.304199,-110.744003
Nanaimo Harbour Water Airport,Nanaimo,Canada,ZNA,49.18330002,-123.9499969
Ganges Seaplane Base,Ganges,Canada,YGG,48.8545,-123.4969
Boundary Bay Airport,Boundary Bay,Canada,YDT,49.0742,-123.012001
Langley Airport,Langley Township,Canada,YLY,49.10079956,-122.6309967
Wekweètì Airport,Wekweeti,Canada,YFJ,64.190804,-114.077002
Corn Island,Corn Island,Nicaragua,RNI,12.16289997,-83.063797
San Pedro Airport,Bonanza,Nicaragua,BZA,13.94999981,-84.59999847
Rosita Airport,Rosita,Nicaragua,RFS,13.88969994,-84.4088974
Siuna,Siuna,Nicaragua,SIU,13.72722244,-84.77777863
Waspam Airport,Waspam,Nicaragua,WSP,14.73919964,-83.9693985
San Carlos,San Carlos,Nicaragua,NCR,11.13339996,-84.76999664
Playa Samara/Carrillo Airport,Carrillo,Costa Rica,PLD,9.870510101,-85.48139954
Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,COZ,18.90749931,-70.72190094
Negril Airport,Negril,Jamaica,NEG,18.34280014,-78.33209991
José Aponte de la Torre Airport,Ceiba,Puerto Rico,NRR,18.24530029,-65.6434021
Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,Virgin Islands,SPB,18.33860016,-64.94069672
D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,ARR,-45.013599,-70.812202
Jose De San Martin Airport,Jose de San Martin,Argentina,JSM,-44.04859924,-70.45890045
Uyuni Airport,Uyuni,Bolivia,UYU,-20.44630051,-66.8483963
Rurenabaque Airport,Rerrenabaque,Bolivia,RBQ,-14.42790031,-67.49680328
Abaiang Airport,Abaiang Atoll,Kiribati,ABF,1.798609972,173.0410004
Albina Airport,Albina,Suriname,ABN,5.512720108,-54.05009842
Drietabbetje Airport,Drietabbetje,Suriname,DRJ,4.111359,-54.672766
Moengo Airstrip,Moengo,Suriname,MOJ,5.6076,-54.4003
Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,ICK,5.955560207,-57.03939819
Vincent Fayks Airport,Paloemeu,Suriname,OEM,3.345279932,-55.44250107
Stoelmanseiland Airport,Stoelmans Eiland,Suriname,SMZ,4.349999905,-54.41666794
Totness Airport,Totness,Suriname,TOT,5.865829945,-56.32749939
Wageningen Airstrip,Wageningen,Suriname,AGI,5.841128,-56.673328
Orinduik Airport,Orinduik,Guyana,ORJ,4.725269794,-60.03499985
Annai Airport,Annai,Guyana,NAI,3.959439993,-59.12419891
Imbaimadai Airport,Imbaimadai,Guyana,IMB,5.708109856,-60.2942009
Kamarang Airport,Kamarang,Guyana,KAR,5.865340233,-60.61420059
Mabaruma Airport,Mabaruma,Guyana,USI,8.199999809,-59.78329849
Mahdia Airport,Mahdia,Guyana,MHA,5.277490139,-59.15110016
Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC,-22.63999939,-55.83000183
Alcides Fernández Airport,Acandi,Colombia,ACD,8.51667,-77.3
Los Colonizadores Airport,Saravena,Colombia,RVE,6.951868,-71.857179
Batagay Airport,Batagay,Russia,BQJ,67.64800262,134.6950073
Villa Garzón Airport,Villa Garzon,Colombia,VGZ,0.978767,-76.6056
El Bagre Airport,El Bagre,Colombia,EBG,7.59647,-74.8089
Juan H White Airport,Caucasia,Colombia,CAQ,7.96847,-75.1985
Mandinga Airport,Condoto,Colombia,COG,5.08333,-76.7
Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,9.50945,-75.5854
Cabo Frio Airport,Cabo Frio,Brazil,CFB,-22.92169952,-42.07429886
Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,-11.88500023,-55.58610916
Gurupi Airport,Gurupi,Brazil,GRP,-11.73960018,-49.13219833
Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP,-9.319970131,-50.32849884
Breves Airport,Breves,Brazil,BVS,-1.636530042,-50.4435997
Soure Airport,Soure,Brazil,SFK,-0.699431002,-48.52099991
Parintins Airport,Parintins,Brazil,PIN,-2.673019886,-56.77719879
Barreiras Airport,Barreiras,Brazil,BRA,-12.07890034,-45.00899887
Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,-10.46472168,-50.51861191
Minaçu Airport,Minacu,Brazil,MQH,-13.5491,-48.195301
Araguaína Airport,Araguaina,Brazil,AUX,-7.22787,-48.240501
Novo Aripuanã Airport,Novo Aripuana,Brazil,NVP,-5.118030071,-60.36489868
Tenente Lund Pressoto Airport,Franca,Brazil,FRC,-20.592199,-47.3829
Dourados Airport,Dourados,Brazil,DOU,-22.2019,-54.926601
Lábrea Airport,Labrea,Brazil,LBR,-7.278969765,-64.76950073
Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,-16.586,-54.7248
Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,-25.38750076,-51.52019882
Santa Terezinha Airport,Joacaba,Brazil,JCB,-27.17140007,-51.55329895
General Leite de Castro Airport,Rio Verde,Brazil,RVD,-17.83472252,-50.95611191
Romeu Zema Airport,Araxa,Brazil,AAX,-19.5632,-46.96039963
Maués Airport,Maues,Brazil,MBZ,-3.37217,-57.7248
Borba Airport,Borba,Brazil,RBB,-4.406340122,-59.60240173
Coari Airport,Coari,Brazil,CIZ,-4.134059906,-63.13259888
Barcelos Airport,Barcelos,Brazil,BAZ,-0.981292,-62.919601
Diamantino Airport,Diamantino,Brazil,DMT,-14.37689972,-56.40039825
Guanambi Airport,Guanambi,Brazil,GNM,-14.20820045,-42.74610138
Tsletsi Airport,Djelfa,Algeria,QDJ,34.6657,3.351
Nzagi Airport,Nzagi,Angola,NZA,-7.716939926,21.35820007
Lucapa Airport,Lucapa,Angola,LBZ,-8.445727348,20.73208618
Capanda Airport,Kapanda,Angola,KNP,-9.769370079,15.4553194
Am Timan Airport,Am Timan,Chad,AMC,11.0340004,20.27400017
Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,GSQ,22.58569908,28.71660042
Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,39.40190125,-77.98459625
Awassa Airport,Awasa,Ethiopia,AWA,7.066999912,38.5
Wilwal International Airport,Jijiga,Ethiopia,JIJ,9.3325,42.9121
Mekane Selam Airport,Mekane Selam,Ethiopia,MKS,10.7254,38.7415
Debra Marcos Airport,Debre Marqos,Ethiopia,DBM,10.35000038,37.71699905
Debre Tabor Airport,Debre Tabor,Ethiopia,DBT,11.96700001,38
Harar Meda Airport,Debre Zeyit,Ethiopia,QHR,8.7163,39.0059
Robe Airport,Goba,Ethiopia,GOB,7.1160634,40.0463033
Mayumba Airport,Mayumba,Gabon,MYB,-3.4584198,10.67407608
Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE,-1.406111,35.008057
Mulika Lodge Airport,Meru National Park,Kenya,JJM,0.165083006,38.19514084
Rumbek Airport,Rumbek,Sudan,RBX,6.824999809,29.66900063
Cape Palmas Airport,Greenville,Liberia,CPA,4.379020214,-7.696949959
Inhaca Airport,Inhaca,Mozambique,IHC,-25.9971447,32.92935181
Ouro Sogui Airport,Matam,Senegal,MAX,15.59360027,-13.32279968
Bird Island Airport,Bird Island,Seychelles,BDI,-3.72472,55.205299
Wadi Halfa Airport,Wadi Halfa,Sudan,WHF,21.80269814,31.52157784
Enfidha - Hammamet International Airport,Enfidha,Tunisia,NBE,36.075833,10.438611
Hatay Airport,Hatay,Turkey,HTY,36.36277771,36.28222275
Raivavae Airport,Raivavae,French Polynesia,RVV,-23.8852005,-147.6620026
Foshan Shadi Airport,Foshan,China,FUO,23.08329964,113.0699997
Huizhou Airport,Huizhou,China,HUZ,23.04999924,114.5999985
Lleida-Alguaire Airport,Lleida,Spain,ILD,41.728185,0.535023
Bildudalur Airport,Bildudalur,Iceland,BIU,65.64129639,-23.5461998
Gjögur Airport,Gjogur,Iceland,GJR,65.99530029,-21.32690048
Sauðárkrókur Airport,Saudarkrokur,Iceland,SAK,65.73169708,-19.57279968
Inishmaan Aerodrome,Inishmaan,Ireland,IIA,53.0929985,-9.568059921
Ulgii Mongolei Airport,Olgii,Mongolia,ULG,48.99330139,89.92250061
Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,KQT,37.86640167,68.86470032
Vologda Airport,Vologda,Russia,VGD,59.28250122,39.94440079
Olenyok Airport,Olenyok,Russia,ONK,68.514999,112.480003
Saskylakh Airport,Saskylakh,Russia,SYS,71.92790222,114.0800018
Leshukonskoye Airport,Arkhangelsk,Russia,LDG,64.89600372,45.72299957
Huesca/Pirineos Airport,Huesca,Spain,HSK,42.0760994,-0.316666991
Ciudad Real Central Airport,Ciudad Real,Spain,CQM,38.85638889,-3.97
Al Najaf International Airport,Najaf,Iraq,NJF,31.989853,44.404317
Colonsay Airstrip,Colonsay,United Kingdom,CSA,56.05749893,-6.243060112
Rock Hill - York County Airport,Rock Hill,United States,RKH,34.9878006,-81.05719757
Allegheny County Airport,Pittsburgh,United States,AGC,40.35440063,-79.93019867
Cecil Airport,Jacksonville,United States,VQQ,30.21870041,-81.87670136
Fulton County Airport Brown Field,Atlanta,United States,FTY,33.77909851,-84.52140045
Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII,32.60419846,65.86579895
Zaranj Airport,Zaranj,Afghanistan,ZAJ,30.972222,61.865833
Chakcharan Airport,Chaghcharan,Afghanistan,CCN,34.53300095,65.26699829
Fuyang Xiguan Airport,Fuyang,China,FUG,32.882157,115.734364
Longyan Guanzhishan Airport,Longyan,China,LCX,25.67469978,116.7470016
Baoshan Yunduan Airport,Baoshan,China,BSD,25.053301,99.168297
Xingyi Airport,Xingyi,China,ACX,25.08638889,104.9594444
Liping Airport,Liping,China,HZH,26.32217,109.1499
The Ohio State University Airport - Don Scott Field,Columbus,United States,OSU,40.0798,-83.072998
Addison Airport,Addison,United States,ADS,32.96860123,-96.83640289
Destin Executive Airport,Destin,United States,DSI,30.40010071,-86.47149658
Kherson International Airport,Kherson,Ukraine,KHE,46.6758,32.506401
Ryan's Creek Aerodrome,Stewart Island,New Zealand,SZS,-46.8997,168.100998
Zhijiang Airport,Zhijiang,China,HJJ,27.44111111,109.7
Yarmouth Airport,Yarmouth,Canada,YQI,43.82690048,-66.08809662
Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,35.33140183,-77.6088028
First Flight Airport,Kill Devil Hills,United States,FFA,36.01819992,-75.6713028
Lintsang Airfield,Lincang,China,LNJ,23.73810005,100.0250015
Carajás Airport,Parauapebas,Brazil,CKS,-6.115277767,-50.00138855
Tarempa Airport,Anambas Islands,Indonesia,MWK,3.348119974,106.2580032
Persian Gulf International Airport,Khalije Fars,Iran,PGU,27.379601,52.737701
Yasouj Airport,Yasuj,Iran,YES,30.70050049,51.54510117
Mosul International Airport,Mosul,Iraq,OSM,36.305801,43.1474
Tajima Airport,Toyooka,Japan,TJH,35.51279831,134.7870026
Amakusa Airport,Amakusa,Japan,AXJ,32.482498,130.158997
Kikai Airport,Kikai,Japan,KKX,28.32130051,129.9279938
Aguni Airport,Aguni,Japan,AGJ,26.59250069,127.2409973
Donoi Airport,Uliastai,Mongolia,ULZ,47.7093,96.5258
Bulgan Airport,Bulgan,Mongolia,UGA,48.85499954,103.4759979
Ulaangom Airport,Ulaangom,Mongolia,ULO,50.066588,91.938273
Lubang Airport,Lubang,Philippines,LBX,13.85540009,120.1050034
Kulob Airport,Kulyab,Tajikistan,TJU,37.98809814,69.80500031
Chi Mei Airport,Cimei,Taiwan,CMJ,23.21310043,119.4179993
Daşoguz Airport,Dasoguz,Turkmenistan,TAZ,41.761101,59.826698
Barrow Island Airport,Barrow Island,Australia,BWB,-20.86440086,115.4059982
Derby Airport,Derby,Australia,DRB,-17.37000084,123.6610031
Walgett Airport,Walgett,Australia,WGE,-30.03280067,148.1260071
Bathurst Island Airport,Bathurst Island,Australia,BRT,-11.76920033,130.6199951
Dunk Island Airport,Dunk Island,Australia,DKI,-17.94169998,146.1399994
Lizard Island Airport,Lizard Island,Australia,LZR,-14.673273,145.454571
Hamilton Airport,Hamilton,Australia,HLT,-37.64889908,142.0650024
Halls Creek Airport,Halls Creek,Australia,HCQ,-18.23390007,127.6699982
Fitzroy Crossing Airport,Fitzroy Crossing,Australia,FIZ,-18.18190002,125.5589981
Ravensthorpe Airport,Ravensthorpe,Australia,RVT,-33.79719925,120.2080002
Provo Municipal Airport,Provo,United States,PVU,40.21920013,-111.7229996
Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,40.5163002,-106.8659973
